Year,Continent,Average_CPI,Total_Deaths,Note
1998,Americas,57.00743735,21142
1999,Americas,57.20355393,32816
2000,Americas,57.93044411,999
2001,Americas,58.23166386,2041
2002,Americas,58.58501042,1365
2003,Americas,58.71668939,1718
2004,Americas,59.33934877,6840
2005,Americas,59.84867351,4419
2006,Americas,60.6062,666
2007,Americas,60.80575415,2115
2008,Americas,61.6860764,1940
2009,Americas,61.78451991,1465
2010,Americas,62.11734269,232907
2011,Americas,62.48302672,2688
2012,Americas,62.96124359,1252
2013,Americas,63.39664332,1048
2014,Americas,63.83924318,1134
2015,Americas,63.94144096,1383
2016,Americas,64.04371973,2049
2017,Americas,64.19195774,1945
2018,Americas,64.29030685,987
2019,Americas,64.83662352,1295
2020,Americas,64.84328715,1190
2021,Americas,64.85196981,52
1900,Asia,9,1250170
1901,Asia,9.125747531,18
1902,Asia,9.35461211,3311
1903,Asia,9.506413117,6630
1904,Asia,10.37131014,148
1905,Asia,11.09925216,20292
1906,Asia,11.88875335,11553
1907,Asia,12.71920871,1312000
1909,Asia,12.93403423,1505514
1910,Asia,13.54484769,61439
1911,Asia,14.51398498,103587
1912,Asia,14.87238131,51923
1913,Asia,15.78106393,1080
1914,Asia,16.55582954,4254
1915,Asia,16.82762874,170
1916,Asia,17.76885062,481
1917,Asia,17.83068715,20854
1918,Asia,17.93031965,403100
1919,Asia,17.9649295,5000
1920,Asia,18.43021528,3180000
1922,Asia,19.30390226,100032
1923,Asia,19.41886967,153959
1924,Asia,19.8426584,303239
1925,Asia,20.67346283,6207
1926,Asia,21.27067046,425844
1927,Asia,22.10964803,49937
1928,Asia,22.29129989,3000214
1929,Asia,23.02553903,3253
1930,Asia,23.88331182,3995
1931,Asia,24.05054161,3714190
1932,Asia,24.44441372,1223
1933,Asia,24.7932006,31200
1934,Asia,25.34722993,3711
1935,Asia,25.47200169,269512
1936,Asia,25.86294585,3047
1937,Asia,26.37021138,11622
1938,Asia,27.19893039,1387
1939,Asia,27.29396974,533062
1940,Asia,38,307
1941,Asia,38.09025826,7856
1942,Asia,38.40729879,1604153
1943,Asia,39.03171847,1912743
1944,Asia,39.37229689,5554
